user_id,vin,start_time,lon1,lat1,end_time,lon2,lat2,client_app_id,connect_duration
132357469602065678,LGWFF7A54MJ199928,2024-10-12 07:42:41,,,2024-10-12 08:11:46,,,4,1745
132357469602065678,LGWFF7A54MJ199928,2024-10-12 12:25:47,,,2024-10-12 12:32:17,,,4,390
132357469602065678,LGWFF7A54MJ199928,2024-10-12 12:54:50,,,2024-10-12 12:55:53,,,4,62
132357469602065678,LGWFF7A54MJ199928,2024-10-12 12:55:54,,,2024-10-12 12:56:13,,,4,18
132357469602065678,LGWFF7A54MJ199928,2024-10-12 12:56:15,,,2024-10-12 12:58:33,,,4,137
132357469602065678,LGWFF7A54MJ199928,2024-10-12 19:40:19,,,2024-10-12 19:57:01,,,4,1001
132357469602065678,LGWFF7A54MJ199928,2024-10-12 20:01:03,,,2024-10-12 20:17:54,,,4,1011
132357469602065678,LGWFF7A54MJ199928,2024-10-12 20:30:31,,,2024-10-12 20:31:09,,,4,37
132357469602065678,LGWFF7A54MJ199928,2024-10-12 20:31:10,,,2024-10-12 20:40:05,,,4,535
132357469602065678,LGWFF7A54MJ199928,2024-10-12 20:51:00,,,2024-10-12 20:51:36,,,4,36
132357469602065678,LGWFF7A54MJ199928,2024-10-12 20:51:38,,,2024-10-12 20:53:30,,,4,111
132357469602065678,LGWFF7A54MJ199928,2024-10-12 20:53:31,,,2024-10-12 21:02:31,,,4,540
132357469602065678,LGWFF7A54MJ199928,2024-10-12 21:02:35,,,2024-10-12 21:19:29,,,4,1014
132357469602065678,LGWFF7A54MJ199928,2024-10-12 23:16:57,,,2024-10-12 23:18:06,,,4,68
132357469602065678,LGWFF7A54MJ199928,2024-10-12 23:18:06,,,2024-10-12 23:19:12,,,4,65
132357469602065678,LGWFF7A54MJ199928,2024-10-12 23:19:12,,,2024-10-12 23:23:48,,,4,275
132357469602065678,LGWFF7A54MJ199928,2024-10-12 23:23:48,,,2024-10-12 23:23:48,,,2,-1
132357469602065678,LGWFF7A54MJ199928,2024-10-12 23:47:04,,,2024-10-12 23:48:04,,,4,60
132357469602065678,LGWFF7A54MJ199928,2024-10-12 23:54:00,,,2024-10-13 00:04:49,,,4,649
132357469602065678,LGWFF7A54MJ199928,2024-10-13 01:32:56,,,2024-10-13 01:50:08,,,4,1031
132357469602065678,LGWFF7A54MJ199928,2024-10-13 01:50:08,,,2024-10-13 02:00:55,,,4,647
132357469602065678,LGWFF7A54MJ199928,2024-10-13 02:19:52,,,2024-10-13 02:26:15,,,4,383
132357469602065678,LGWFF7A54MJ199928,2024-10-13 10:10:39,,,2024-10-13 10:11:19,,,2,39
132357469602065678,LGWFF7A54MJ199928,2024-10-13 10:11:19,,,2024-10-13 10:11:19,,,4,-1
132357469602065678,LGWFF7A54MJ199928,2024-10-13 10:11:23,,,2024-10-13 10:11:23,,,2,0
132357469602065678,LGWFF7A54MJ199928,2024-10-13 10:13:14,,,2024-10-13 10:29:51,,,4,996
132357469602065678,LGWFF7A54MJ199928,2024-10-13 10:41:35,,,2024-10-13 10:48:34,,,4,419
132357469602065678,LGWFF7A54MJ199928,2024-10-13 10:49:36,,,2024-10-13 10:49:40,,,4,4
132357469602065678,LGWFF7A54MJ199928,2024-10-13 10:49:43,,,2024-10-13 10:54:40,,,4,297
132357469602065678,LGWFF7A54MJ199928,2024-10-13 11:02:38,,,2024-10-13 11:13:15,,,4,637
132357469602065678,LGWFF7A54MJ199928,2024-10-13 11:28:25,,,2024-10-13 11:39:30,,,4,664
132357469602065678,LGWFF7A54MJ199928,2024-10-13 11:43:04,,,2024-10-13 12:09:29,,,4,1585
132357469602065678,LGWFF7A54MJ199928,2024-10-13 12:10:23,,,2024-10-13 12:13:14,,,4,171
132357469602065678,LGWFF7A54MJ199928,2024-10-13 12:44:14,,,2024-10-13 12:58:43,,,4,869
132357469602065678,LGWFF7A54MJ199928,2024-10-13 20:06:54,,,2024-10-13 20:10:27,,,4,212
132357469602065678,LGWFF7A54MJ199928,2024-10-14 07:45:56,,,2024-10-14 07:47:02,,,2,66
132357469602065678,LGWFF7A54MJ199928,2024-10-14 07:47:16,,,2024-10-14 07:48:36,,,4,80
132357469602065678,LGWFF7A54MJ199928,2024-10-14 07:49:35,,,2024-10-14 08:24:27,,,4,2091
132357469602065678,LGWFF7A54MJ199928,2024-10-14 12:17:11,,,2024-10-14 12:17:48,,,4,36
132357469602065678,LGWFF7A54MJ199928,2024-10-14 12:17:49,,,2024-10-14 12:21:03,,,4,194
132357469602065678,LGWFF7A54MJ199928,2024-10-14 12:55:28,,,2024-10-14 12:58:58,,,4,209
132357469602065678,LGWFF7A54MJ199928,2024-10-14 18:07:47,,,2024-10-14 18:28:46,,,4,1259
132357469602065678,LGWFF7A54MJ199928,2024-10-14 18:28:46,,,2024-10-14 18:33:56,,,4,310
132357469602065678,LGWFF7A54MJ199928,2024-10-14 18:35:03,,,2024-10-14 18:41:57,,,4,414
132357469602065678,LGWFF7A54MJ199928,2024-10-14 19:09:57,,,2024-10-14 19:37:47,,,4,1669
132357469602065678,LGWFF7A54MJ199928,2024-10-15 08:06:24,,,2024-10-15 08:06:28,,,4,3
132357469602065678,LGWFF7A54MJ199928,2024-10-15 08:06:30,,,2024-10-15 08:10:19,,,4,229
132357469602065678,LGWFF7A54MJ199928,2024-10-15 08:10:19,,,2024-10-15 08:40:02,,,4,1782
132357469602065678,LGWFF7A54MJ199928,2024-10-15 08:40:04,,,2024-10-15 08:48:16,,,4,491
132357469602065678,LGWFF7A54MJ199928,2024-10-15 08:48:16,,,2024-10-15 08:52:42,,,4,266
132357469602065678,LGWFF7A54MJ199928,2024-10-15 08:52:42,,,2024-10-15 09:13:12,,,4,1229
132357469602065678,LGWFF7A54MJ199928,2024-10-17 05:35:19,,,2024-10-17 05:37:35,,,2,136
132357469602065678,LGWFF7A54MJ199928,2024-10-18 15:43:14,,,2024-10-18 15:44:02,,,4,48
132357469602065678,LGWFF7A54MJ199928,2024-10-18 15:44:04,,,2024-10-18 15:45:19,,,4,75
132357469602065678,LGWFF7A54MJ199928,2024-10-18 15:45:19,,,2024-10-18 16:00:06,,,4,886
