user_id,vin,start_time,lon1,lat1,end_time,lon2,lat2,client_app_id,connect_duration
136890118576275819,LGWEF5A55PH360234,2024-12-14 12:38:44,,,2024-12-14 12:38:47,,,4,2
136890118576275819,LGWEF5A55PH360234,2024-12-14 12:38:48,,,2024-12-14 12:39:32,,,4,44
136890118576275819,LGWEF5A55PH360234,2024-12-14 12:39:33,,,2024-12-14 12:48:38,,,4,544
136890118576275819,LGWEF5A55PH360234,2024-12-14 12:55:44,,,2024-12-14 12:57:14,,,4,90
136890118576275819,LGWEF5A55PH360234,2024-12-14 12:57:14,,,2024-12-14 12:58:58,,,4,103
136890118576275819,LGWEF5A55PH360234,2024-12-14 12:58:58,,,2024-12-14 13:00:48,,,4,110
136890118576275819,LGWEF5A55PH360234,2024-12-14 13:01:17,,,2024-12-14 13:02:54,,,4,96
136890118576275819,LGWEF5A55PH360234,2024-12-14 13:02:54,,,2024-12-14 13:04:48,,,4,113
136890118576275819,LGWEF5A55PH360234,2024-12-14 14:08:50,,,2024-12-14 14:09:30,,,4,40
136890118576275819,LGWEF5A55PH360234,2024-12-14 14:11:06,,,2024-12-14 14:14:53,,,4,226
136890118576275819,LGWEF5A55PH360234,2024-12-14 14:15:04,,,2024-12-14 14:17:24,,,4,140
136890118576275819,LGWEF5A55PH360234,2024-12-14 14:17:33,,,2024-12-14 14:19:56,,,4,142
136890118576275819,LGWEF5A55PH360234,2024-12-14 14:24:16,,,2024-12-14 14:24:17,,,4,1
136890118576275819,LGWEF5A55PH360234,2024-12-14 14:24:17,,,2024-12-14 14:24:17,,,4,0
136890118576275819,LGWEF5A55PH360234,2024-12-14 15:10:19,,,2024-12-14 15:10:45,,,4,26
136890118576275819,LGWEF5A55PH360234,2024-12-14 15:10:47,,,2024-12-14 15:11:03,,,4,16
136890118576275819,LGWEF5A55PH360234,2024-12-14 15:11:05,,,2024-12-14 15:13:05,,,4,120
136890118576275819,LGWEF5A55PH360234,2024-12-14 15:13:08,,,2024-12-14 15:14:20,,,4,72
136890118576275819,LGWEF5A55PH360234,2024-12-14 15:23:28,,,2024-12-14 15:59:55,,,4,2186
136890118576275819,LGWEF5A55PH360234,2024-12-14 15:59:56,,,2024-12-14 16:21:38,,,4,1302
136890118576275819,LGWEF5A55PH360234,2024-12-14 16:21:38,,,2024-12-14 16:26:37,,,4,299
136890118576275819,LGWEF5A55PH360234,2024-12-14 20:12:32,,,2024-12-14 20:12:38,,,3,6
136890118576275819,LGWEF5A55PH360234,2024-12-14 20:12:39,,,2024-12-14 20:13:30,,,3,50
136890118576275819,LGWEF5A55PH360234,2024-12-14 21:44:21,,,2024-12-14 21:45:21,,,3,59
136890118576275819,LGWEF5A55PH360234,2024-12-14 21:45:21,,,2024-12-14 21:46:05,,,3,43
136890118576275819,LGWEF5A55PH360234,2024-12-14 21:46:08,,,2024-12-14 21:47:10,,,3,62
136890118576275819,LGWEF5A55PH360234,2024-12-14 21:47:11,,,2024-12-14 21:48:50,,,3,98
136890118576275819,LGWEF5A55PH360234,2024-12-15 08:58:26,,,2024-12-15 09:01:37,,,3,191
136890118576275819,LGWEF5A55PH360234,2024-12-15 10:18:31,,,2024-12-15 10:19:02,,,3,31
136890118576275819,LGWEF5A55PH360234,2024-12-15 10:19:32,,,2024-12-15 10:20:12,,,3,40
136890118576275819,LGWEF5A55PH360234,2024-12-15 10:20:32,,,2024-12-15 10:20:33,,,4,1
136890118576275819,LGWEF5A55PH360234,2024-12-15 10:20:33,,,2024-12-15 10:20:33,,,3,0
136890118576275819,LGWEF5A55PH360234,2024-12-15 10:20:41,,,2024-12-15 10:21:38,,,3,56
136890118576275819,LGWEF5A55PH360234,2024-12-15 10:21:38,,,2024-12-15 10:21:49,,,3,11
136890118576275819,LGWEF5A55PH360234,2024-12-15 10:32:08,,,2024-12-15 10:32:50,,,3,42
136890118576275819,LGWEF5A55PH360234,2024-12-15 10:32:50,,,2024-12-15 10:32:50,,,4,0
136890118576275819,LGWEF5A55PH360234,2024-12-15 10:33:36,,,2024-12-15 10:45:58,,,4,742
136890118576275819,LGWEF5A55PH360234,2024-12-15 10:58:54,,,2024-12-15 10:59:23,,,4,28
136890118576275819,LGWEF5A55PH360234,2024-12-15 10:59:25,,,2024-12-15 11:10:56,,,4,691
136890118576275819,LGWEF5A55PH360234,2024-12-15 11:11:35,,,2024-12-15 11:13:34,,,4,118
136890118576275819,LGWEF5A55PH360234,2024-12-15 11:14:47,,,2024-12-15 11:23:55,,,4,548
136890118576275819,LGWEF5A55PH360234,2024-12-15 14:01:49,,,2024-12-15 14:02:16,,,3,27
136890118576275819,LGWEF5A55PH360234,2024-12-15 14:02:16,,,2024-12-15 14:03:56,,,3,99
136890118576275819,LGWEF5A55PH360234,2024-12-15 16:07:02,,,2024-12-15 16:08:10,,,3,67
136890118576275819,LGWEF5A55PH360234,2024-12-15 16:08:11,,,2024-12-15 16:08:27,,,3,15
136890118576275819,LGWEF5A55PH360234,2024-12-15 20:59:45,,,2024-12-15 21:01:52,,,3,127
136890118576275819,LGWEF5A55PH360234,2024-12-16 04:47:06,,,2024-12-16 04:47:32,,,4,26
136890118576275819,LGWEF5A55PH360234,2024-12-16 04:47:35,,,2024-12-16 04:48:05,,,4,30
136890118576275819,LGWEF5A55PH360234,2024-12-16 04:48:11,,,2024-12-16 04:53:10,,,4,299
136890118576275819,LGWEF5A55PH360234,2024-12-16 04:53:10,,,2024-12-16 04:55:15,,,4,124
136890118576275819,LGWEF5A55PH360234,2024-12-16 09:54:38,,,2024-12-16 09:56:15,,,4,96
136890118576275819,LGWEF5A55PH360234,2024-12-16 19:41:44,,,2024-12-16 19:42:59,,,4,75
136890118576275819,LGWEF5A55PH360234,2024-12-19 18:45:04,,,2024-12-19 18:46:46,,,4,102
136890118576275819,LGWEF5A55PH360234,2024-12-20 18:13:57,,,2024-12-20 18:13:58,,,3,0
136890118576275819,LGWEF5A55PH360234,2024-12-20 18:13:59,,,2024-12-20 18:14:01,,,3,1
136890118576275819,LGWEF5A55PH360234,2024-12-20 18:14:02,,,2024-12-20 18:14:43,,,3,41
136890118576275819,LGWEF5A55PH360234,2024-12-20 20:48:12,,,2024-12-20 20:49:54,,,4,101
136890118576275819,LGWEF5A55PH360234,2024-12-20 22:39:54,,,2024-12-20 22:41:10,,,4,76
136890118576275819,LGWEF5A55PH360234,2024-12-22 16:06:48,,,2024-12-22 16:07:50,,,3,61
136890118576275819,LGWEF5A55PH360234,2024-12-24 12:36:19,,,2024-12-24 12:36:22,,,3,2
136890118576275819,LGWEF5A55PH360234,2024-12-24 12:36:23,,,2024-12-24 12:36:23,,,3,0
136890118576275819,LGWEF5A55PH360234,2024-12-24 12:36:23,,,2024-12-24 12:36:24,,,3,0
136890118576275819,LGWEF5A55PH360234,2024-12-24 12:36:24,,,2024-12-24 12:36:33,,,3,8
136890118576275819,LGWEF5A55PH360234,2024-12-27 15:52:24,,,2024-12-27 15:52:49,,,3,25
136890118576275819,LGWEF5A55PH360234,2024-12-28 13:23:30,,,2024-12-28 13:23:36,,,3,6
136890118576275819,LGWEF5A55PH360234,2024-12-28 13:23:37,,,2024-12-28 13:24:02,,,3,25
136890118576275819,LGWEF5A55PH360234,2024-12-28 13:49:31,,,2024-12-28 13:52:29,,,4,177
136890118576275819,LGWEF5A55PH360234,2024-12-28 14:08:42,,,2024-12-28 14:16:34,,,4,471
136890118576275819,LGWEF5A55PH360234,2024-12-28 15:47:47,,,2024-12-28 15:48:13,,,4,25
136890118576275819,LGWEF5A55PH360234,2024-12-28 15:48:15,,,2024-12-28 15:49:26,,,4,70
136890118576275819,LGWEF5A55PH360234,2024-12-28 15:51:06,,,2024-12-28 15:52:33,,,4,87
136890118576275819,LGWEF5A55PH360234,2024-12-28 15:56:50,,,2024-12-28 16:02:06,,,4,315
136890118576275819,LGWEF5A55PH360234,2024-12-29 10:43:34,,,2024-12-29 10:44:38,,,4,64
136890118576275819,LGWEF5A55PH360234,2024-12-29 10:44:40,,,2024-12-29 10:46:07,,,4,86
136890118576275819,LGWEF5A55PH360234,2024-12-29 11:27:20,,,2024-12-29 11:39:18,,,4,718
136890118576275819,LGWEF5A55PH360234,2024-12-29 11:39:19,,,2024-12-29 11:40:58,,,4,98
136890118576275819,LGWEF5A55PH360234,2024-12-29 12:09:29,,,2024-12-29 12:12:08,,,3,159
136890118576275819,LGWEF5A55PH360234,2024-12-29 12:16:06,,,2024-12-29 12:16:37,,,3,30
136890118576275819,LGWEF5A55PH360234,2024-12-29 12:22:55,,,2024-12-29 12:25:31,,,4,155
136890118576275819,LGWEF5A55PH360234,2024-12-29 12:25:32,,,2024-12-29 12:26:54,,,4,81
136890118576275819,LGWEF5A55PH360234,2024-12-29 12:26:55,,,2024-12-29 12:28:35,,,4,100
136890118576275819,LGWEF5A55PH360234,2024-12-29 12:29:58,,,2024-12-29 12:31:24,,,4,86
136890118576275819,LGWEF5A55PH360234,2024-12-29 13:08:03,,,2024-12-29 13:09:02,,,3,59
136890118576275819,LGWEF5A55PH360234,2024-12-29 13:09:02,,,2024-12-29 13:09:11,,,3,9
136890118576275819,LGWEF5A55PH360234,2024-12-29 13:09:11,,,2024-12-29 13:09:33,,,3,22
136890118576275819,LGWEF5A55PH360234,2024-12-29 13:09:40,,,2024-12-29 13:11:16,,,3,95
136890118576275819,LGWEF5A55PH360234,2024-12-29 13:11:46,,,2024-12-29 13:12:04,,,3,18
136890118576275819,LGWEF5A55PH360234,2024-12-29 13:12:22,,,2024-12-29 13:12:36,,,3,14
136890118576275819,LGWEF5A55PH360234,2024-12-29 13:49:09,,,2024-12-29 13:50:25,,,4,76
136890118576275819,LGWEF5A55PH360234,2024-12-29 13:51:07,,,2024-12-29 13:59:05,,,4,478
136890118576275819,LGWEF5A55PH360234,2024-12-29 14:09:27,,,2024-12-29 14:10:00,,,3,33
136890118576275819,LGWEF5A55PH360234,2024-12-29 14:10:01,,,2024-12-29 14:11:05,,,3,64
136890118576275819,LGWEF5A55PH360234,2024-12-30 11:00:39,,,2024-12-30 11:00:49,,,3,9
136890118576275819,LGWEF5A55PH360234,2024-12-30 11:00:59,,,2024-12-30 11:01:15,,,3,15
136890118576275819,LGWEF5A55PH360234,2024-12-30 11:01:57,,,2024-12-30 11:01:58,,,3,1
136890118576275819,LGWEF5A55PH360234,2024-12-30 11:39:22,,,2024-12-30 11:39:53,,,3,31
136890118576275819,LGWEF5A55PH360234,2024-12-31 17:47:04,,,2024-12-31 17:47:40,,,3,35
136890118576275819,LGWEF5A55PH360234,2024-12-31 22:06:47,,,2024-12-31 22:07:06,,,3,18
136890118576275819,LGWEF5A55PH360234,2024-12-31 22:07:09,,,2024-12-31 22:08:03,,,3,53
136890118576275819,LGWEF5A55PH360234,2024-12-31 22:08:03,,,2024-12-31 22:08:03,,,3,0
136890118576275819,LGWEF5A55PH360234,2024-12-31 22:08:05,,,2024-12-31 22:09:54,,,3,109
136890118576275819,LGWEF5A55PH360234,2024-12-31 22:09:55,,,2024-12-31 22:11:03,,,3,68
136890118576275819,LGWEF5A55PH360234,2025-01-01 12:48:09,,,2025-01-01 12:49:10,,,3,60
136890118576275819,LGWEF5A55PH360234,2025-01-01 12:49:13,,,2025-01-01 12:49:40,,,3,26
136890118576275819,LGWEF5A55PH360234,2025-01-01 12:49:40,,,2025-01-01 12:49:49,,,3,8
136890118576275819,LGWEF5A55PH360234,2025-01-01 14:48:08,115.44798051666666,38.81913716666666,2025-01-01 14:49:13,115.44798051666666,38.81913716666666,4,64
