user_id,vin,start_time,start_lon,start_lat,end_time,end_lon,end_lat,client_app_id,connect_duration
141390672551739793,LGWEF5A53RH338770,2026-01-15 10:29:37,,,2026-01-15 10:30:25,,,4,47
141390672551739793,LGWEF5A53RH338770,2026-01-15 10:30:55,,,2026-01-15 10:30:58,,,4,2
141390672551739793,LGWEF5A53RH338770,2026-01-15 10:31:03,117.746919716666,39.8920680833333,2026-01-15 10:39:15,117.746920433333,39.8920641833333,4,491
141390672551739793,LGWEF5A53RH338770,2026-01-15 10:39:44,117.746924933333,39.8921074666666,2026-01-15 10:42:03,117.746927016666,39.89211535,4,139
141390672551739793,LGWEF5A53RH338770,2026-01-15 10:42:27,117.7469248,39.8921158833333,2026-01-15 10:44:19,117.746927466666,39.892119,4,111
141390672551739793,LGWEF5A53RH338770,2026-01-15 10:44:19,117.746924883333,39.8921144,2026-01-15 10:46:57,117.746928466666,39.8921164666666,4,157
141390672551739793,LGWEF5A53RH338770,2026-01-15 12:33:19,,,2026-01-15 12:33:28,,,4,8
141390672551739793,LGWEF5A53RH338770,2026-01-15 12:33:34,117.724122466666,39.8858202666666,2026-01-15 12:41:13,117.72412435,39.8858184666666,4,458
141390672551739793,LGWEF5A53RH338770,2026-01-20 11:35:14,118.685574233333,39.74479865,2026-01-20 11:35:43,118.685569483333,39.7448015,4,28
141390672551739793,LGWEF5A53RH338770,2026-01-20 11:35:53,118.69,39.74,2026-01-20 11:36:54,118.69,39.74,4,61
141390672551739793,LGWEF5A53RH338770,2026-01-20 13:37:31,118.700419983333,39.7523227833333,2026-01-20 13:45:45,118.7,39.75,4,493
141390672551739793,LGWEF5A53RH338770,2026-01-20 14:03:33,118.700453266666,39.7522981666666,2026-01-20 14:14:58,118.69450935,39.7406267666666,4,685
141390672551739793,LGWEF5A53RH338770,2026-01-20 14:15:27,118.694507133333,39.7406274999999,2026-01-20 14:21:05,118.694503616666,39.7406439333333,4,337
141390672551739793,LGWEF5A53RH338770,2026-01-21 07:56:36,118.152357583333,39.6162318166666,2026-01-21 08:12:24,118.136161883333,39.6238013,4,947
141390672551739793,LGWEF5A53RH338770,2026-01-21 09:13:22,118.125316683333,39.63869095,2026-01-21 09:41:39,118.101915116666,39.7719987166666,4,1696
141390672551739793,LGWEF5A53RH338770,2026-01-21 09:41:48,,,2026-01-21 09:41:50,,,4,1
141390672551739793,LGWEF5A53RH338770,2026-01-21 09:41:50,118.12227935,39.8359001833333,2026-01-21 09:53:35,118.122280549999,39.8359004166666,4,705
141390672551739793,LGWEF5A53RH338770,2026-01-21 09:55:33,118.138095566666,39.8322683333333,2026-01-21 10:10:30,118.138096,39.832268,4,896
141390672551739793,LGWEF5A53RH338770,2026-01-21 11:22:40,118.156469416666,39.8243248833333,2026-01-21 11:33:08,118.156467433333,39.8243207333333,4,627
141390672551739793,LGWEF5A53RH338770,2026-01-21 12:09:27,118.159163133333,39.8263011999999,2026-01-21 12:17:16,118.160223483333,39.8312216,4,469
141390672551739793,LGWEF5A53RH338770,2026-01-21 16:03:01,118.16021685,39.8311976333333,2026-01-21 16:04:14,118.16021685,39.8311976333333,4,72
141390672551739793,LGWEF5A53RH338770,2026-01-21 16:04:44,118.123901483333,39.8279936333333,2026-01-21 16:26:14,118.1239062,39.8279957666666,4,1289
141390672551739793,LGWEF5A53RH338770,2026-01-21 16:26:22,118.12390785,39.8279963833333,2026-01-21 16:27:27,118.123910133333,39.8279967333333,4,65
141390672551739793,LGWEF5A53RH338770,2026-01-21 16:27:48,118.123912133333,39.8279968666666,2026-01-21 16:28:53,118.123912233333,39.8279968333333,4,64
141390672551739793,LGWEF5A53RH338770,2026-01-21 16:31:59,118.114520316666,39.8263628166666,2026-01-21 16:40:05,118.114518666666,39.8263616833333,4,486
141390672551739793,LGWEF5A53RH338770,2026-01-21 17:06:35,118.100026766666,39.8296883,2026-01-21 17:09:47,118.100059183333,39.8295530499999,4,191
141390672551739793,LGWEF5A53RH338770,2026-01-21 17:09:47,,,2026-01-21 17:23:13,,,4,805
141390672551739793,LGWEF5A53RH338770,2026-01-21 17:23:20,,,2026-01-21 17:53:36,,,4,1815
141390672551739793,LGWEF5A53RH338770,2026-01-23 10:01:14,118.173937349999,39.6064025666666,2026-01-23 10:55:40,118.441284516666,39.7118141333333,4,3266
141390672551739793,LGWEF5A53RH338770,2026-01-23 11:50:07,118.441059083333,39.7117643,2026-01-23 11:55:20,118.45,39.71,4,313
141390672551739793,LGWEF5A53RH338770,2026-01-23 14:11:40,118.45096555,39.7143155,2026-01-23 14:12:02,118.45096555,39.7143155,4,21
141390672551739793,LGWEF5A53RH338770,2026-01-23 14:14:36,118.450966666666,39.7143201333333,2026-01-23 14:39:24,118.450957166666,39.7143175999999,4,1488
141390672551739793,LGWEF5A53RH338770,2026-01-23 15:50:40,118.454135633333,39.7153087666666,2026-01-23 16:38:20,118.220968,39.616767,4,2859
141390672551739793,LGWEF5A53RH338770,2026-01-23 16:44:22,118.220987416666,39.6167796166666,2026-01-23 17:32:00,118.172629,39.605289,4,2857
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:15:03,,,2026-01-31 19:15:12,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:15:12,,,2026-01-31 19:15:22,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:15:22,,,2026-01-31 19:15:32,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:15:32,,,2026-01-31 19:15:42,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:15:42,,,2026-01-31 19:15:52,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:15:52,,,2026-01-31 19:16:02,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:16:02,118.130799349999,39.6348014,2026-01-31 19:16:12,118.130799349999,39.6348014,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:16:12,,,2026-01-31 19:16:15,,,4,3
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:16:22,,,2026-01-31 19:16:32,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:16:32,,,2026-01-31 19:16:42,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:16:42,,,2026-01-31 19:16:53,,,4,10
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:16:53,,,2026-01-31 19:17:02,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:17:02,,,2026-01-31 19:17:12,,,4,10
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:17:12,,,2026-01-31 19:17:22,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:17:22,,,2026-01-31 19:17:33,,,4,10
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:17:33,,,2026-01-31 19:17:40,,,4,6
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:18:23,,,2026-01-31 19:18:33,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:18:33,,,2026-01-31 19:18:43,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:18:43,,,2026-01-31 19:18:52,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:18:52,,,2026-01-31 19:19:03,,,4,10
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:19:03,,,2026-01-31 19:19:13,,,4,9
141390672551739793,LGWEF5A53RH338770,2026-01-31 19:19:13,,,2026-01-31 19:19:23,,,4,9
