user_id,vin,start_time,start_lon,start_lat,end_time,end_lon,end_lat,client_app_id,connect_duration
203297740447285751,LGWEFUA56NH268086,2026-01-28 19:43:45,104.000971283333,30.5859122833333,2026-01-28 20:08:20,104.002310416666,30.5818559166666,4,1475
203297740447285751,LGWEFUA56NH268086,2026-01-28 20:51:57,104.011818,30.559589,2026-01-28 21:21:40,104.01,30.56,4,1783
203297740447285751,LGWEFUA56NH268086,2026-01-29 19:30:30,103.998914766666,30.6067354833333,2026-01-29 20:07:15,103.998914766666,30.6067354833333,4,2204
203297740447285751,LGWEFUA56NH268086,2026-01-29 21:18:50,104.003482783333,30.5782359666666,2026-01-29 21:28:02,104.0,30.58,4,551
203297740447285751,LGWEFUA56NH268086,2026-01-30 19:21:44,103.999601533333,30.5899740833333,2026-01-30 19:39:36,103.999601533333,30.5899740833333,4,1071
203297740447285751,LGWEFUA56NH268086,2026-01-31 20:39:10,103.99,30.63,2026-01-31 20:47:18,103.99,30.63,4,487
203297740447285751,LGWEFUA56NH268086,2026-02-01 20:39:38,,,2026-02-01 21:06:55,,,4,1636
203297740447285751,LGWEFUA56NH268086,2026-02-11 20:27:30,103.99585295,30.6063133,2026-02-11 20:49:41,103.99585295,30.6063133,4,1330
203297740447285751,LGWEFUA56NH268086,2026-03-03 18:55:39,103.999288649999,30.5909726833333,2026-03-03 19:17:19,103.999288649999,30.5909726833333,4,1300
203297740447285751,LGWEFUA56NH268086,2026-03-04 19:01:11,,,2026-03-04 19:22:54,,,4,1302
