user_id,vin,start_time,start_lon,start_lat,end_time,end_lon,end_lat,client_app_id,connect_duration
146577814647210238,LGWEF5A57PH384910,2026-01-14 12:25:43,,,2026-01-14 12:26:41,,,4,57
146577814647210238,LGWEF5A57PH384910,2026-01-14 12:27:17,,,2026-01-14 12:27:22,,,4,4
146577814647210238,LGWEF5A57PH384910,2026-01-14 12:27:30,121.248063466666,31.2671481833333,2026-01-14 12:28:02,121.248063416666,31.2671481333333,4,32
146577814647210238,LGWEF5A57PH384910,2026-01-14 12:28:02,121.248064,31.267148,2026-01-14 12:30:05,121.248063516666,31.2671471833333,4,123
146577814647210238,LGWEF5A57PH384910,2026-01-14 12:31:35,121.248065516666,31.2671494,2026-01-14 12:31:56,121.248065516666,31.2671494,4,21
146577814647210238,LGWEF5A57PH384910,2026-01-14 12:36:26,121.248066416666,31.2671538333333,2026-01-14 12:45:58,121.248073066666,31.2671396499999,4,572
146577814647210238,LGWEF5A57PH384910,2026-01-14 12:48:03,,,2026-01-14 12:48:05,,,4,2
146577814647210238,LGWEF5A57PH384910,2026-01-14 12:48:12,121.248073383333,31.2671389833333,2026-01-14 12:52:54,121.248072983333,31.2671391833333,4,282
146577814647210238,LGWEF5A57PH384910,2026-01-19 17:39:16,121.2480579,31.2671475666666,2026-01-19 17:46:01,121.25,31.27,4,404
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:51:59,,,2026-02-01 13:52:09,,,4,9
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:52:09,121.248125333333,31.2671636499999,2026-02-01 13:52:18,121.248125333333,31.2671636499999,4,9
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:52:18,,,2026-02-01 13:52:28,,,4,10
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:52:28,,,2026-02-01 13:52:39,,,4,10
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:52:39,,,2026-02-01 13:52:48,,,4,9
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:52:48,,,2026-02-01 13:52:58,,,4,10
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:52:58,,,2026-02-01 13:53:09,,,4,10
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:53:09,,,2026-02-01 13:53:19,,,4,9
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:53:19,,,2026-02-01 13:53:28,,,4,9
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:53:28,,,2026-02-01 13:53:39,,,4,10
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:53:39,,,2026-02-01 13:53:49,,,4,10
146577814647210238,LGWEF5A57PH384910,2026-02-01 13:55:59,121.248072533333,31.2671790499999,2026-02-01 14:38:24,121.248062166666,31.2671571833333,4,2544
146577814647210238,LGWEF5A57PH384910,2026-02-01 15:01:10,121.248075916666,31.2671401,2026-02-01 15:04:06,121.2480759,31.2671400666666,4,176
146577814647210238,LGWEF5A57PH384910,2026-02-01 15:04:06,,,2026-02-01 15:04:25,,,4,18
146577814647210238,LGWEF5A57PH384910,2026-02-01 15:04:25,121.25,31.26,2026-02-01 15:23:01,121.235013216666,31.2673070666666,4,1115
146577814647210238,LGWEF5A57PH384910,2026-02-01 15:23:05,,,2026-02-01 15:24:37,,,4,91
146577814647210238,LGWEF5A57PH384910,2026-02-01 15:24:47,,,2026-02-01 15:24:53,,,4,5
146577814647210238,LGWEF5A57PH384910,2026-02-01 15:24:53,,,2026-02-01 15:25:00,,,4,6
146577814647210238,LGWEF5A57PH384910,2026-02-01 15:25:01,121.139040316666,31.2936091166666,2026-02-01 15:56:39,121.098760216666,31.3533003666666,4,1897
146577814647210238,LGWEF5A57PH384910,2026-02-01 15:59:00,121.098774083333,31.35331105,2026-02-01 16:54:27,121.248052416666,31.2671451333333,4,3327
146577814647210238,LGWEF5A57PH384910,2026-02-01 16:54:27,121.25,31.27,2026-02-01 16:58:56,121.25,31.27,4,268
146577814647210238,LGWEF5A57PH384910,2026-02-17 16:12:22,121.24803875,31.2671706333333,2026-02-17 16:28:50,115.702279866666,33.0605867333333,4,987
146577814647210238,LGWEF5A57PH384910,2026-02-22 02:26:24,,,2026-02-22 02:26:28,,,4,3
146577814647210238,LGWEF5A57PH384910,2026-02-22 02:26:32,115.696142716666,33.0882692333333,2026-02-22 02:31:47,115.701367,33.087817,4,315
146577814647210238,LGWEF5A57PH384910,2026-02-22 02:31:55,,,2026-02-22 02:32:53,,,4,57
146577814647210238,LGWEF5A57PH384910,2026-02-22 02:32:53,,,2026-02-22 02:42:36,,,4,583
146577814647210238,LGWEF5A57PH384910,2026-02-22 02:50:30,115.705904783333,33.0856496666666,2026-02-22 04:15:56,115.946469,32.368732,4,5126
146577814647210238,LGWEF5A57PH384910,2026-02-22 04:16:08,,,2026-02-22 04:16:09,,,4,1
146577814647210238,LGWEF5A57PH384910,2026-02-22 04:16:09,,,2026-02-22 04:38:24,,,4,1335
146577814647210238,LGWEF5A57PH384910,2026-02-22 04:38:33,,,2026-02-22 04:38:35,,,4,1
146577814647210238,LGWEF5A57PH384910,2026-02-22 04:38:35,116.298940533333,31.8754313166666,2026-02-22 05:01:21,116.341215,31.849698,4,1366
146577814647210238,LGWEF5A57PH384910,2026-02-22 05:02:43,116.440098,31.851073,2026-02-22 06:08:48,117.229059516666,31.7896613333333,4,3964
146577814647210238,LGWEF5A57PH384910,2026-02-22 09:36:45,117.298409666666,31.8023990666666,2026-02-22 10:01:13,117.298388333333,31.8023219666666,4,1467
146577814647210238,LGWEF5A57PH384910,2026-02-22 10:01:13,117.145846,31.838821,2026-02-22 10:08:47,117.1428355,31.8443561833333,4,454
146577814647210238,LGWEF5A57PH384910,2026-02-22 10:08:47,117.145690983333,31.83907025,2026-02-22 10:17:26,117.101759433333,31.9585455,4,518
146577814647210238,LGWEF5A57PH384910,2026-02-22 10:17:26,117.101109,31.994696,2026-02-22 10:39:50,117.101109349999,31.9947257499999,4,1343
146577814647210238,LGWEF5A57PH384910,2026-02-22 10:39:50,117.046111,32.121264,2026-02-22 10:55:17,117.045608416666,32.1213267166666,4,926
146577814647210238,LGWEF5A57PH384910,2026-02-22 10:55:17,116.77233565,32.2161390166666,2026-02-22 10:57:01,116.77413575,32.2153699833333,4,103
146577814647210238,LGWEF5A57PH384910,2026-02-22 10:57:07,116.743905,32.223095,2026-02-22 10:58:13,116.737544266666,32.2242595166666,4,66
146577814647210238,LGWEF5A57PH384910,2026-02-22 10:58:13,116.740771166666,32.2236680833333,2026-02-22 11:02:33,116.720263883333,32.2272168666666,4,259
146577814647210238,LGWEF5A57PH384910,2026-02-22 11:02:33,116.638256,32.243632,2026-02-22 11:07:37,116.625645999999,32.2460513666666,4,304
