user_id,vin,start_time,start_lon,start_lat,end_time,end_lon,end_lat,client_app_id,connect_duration
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:16:50,,,2026-01-15 21:18:17,,,4,87
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:18:17,113.549329366666,22.7002109833333,2026-01-15 21:20:10,113.549329366666,22.7002109833333,4,112
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:20:10,113.54933,22.700202,2026-01-15 21:21:10,113.54933,22.700202,4,60
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:21:39,113.549335,22.700215,2026-01-15 21:23:24,113.5493171,22.7002047333333,4,105
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:24:03,113.549317,22.700205,2026-01-15 21:25:47,113.5493018,22.7002217166666,4,104
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:25:47,113.54931985,22.7002148833333,2026-01-15 21:26:02,113.549333249999,22.70018855,4,14
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:26:02,113.549322283333,22.70020805,2026-01-15 21:26:38,113.549322033333,22.7002083,4,35
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:26:38,113.54933015,22.70020615,2026-01-15 21:33:19,113.549321683333,22.7002030666666,4,401
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:33:19,113.54931035,22.7002071833333,2026-01-15 21:33:20,113.54931035,22.7002071833333,4,0
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:33:58,113.549318,22.700208,2026-01-15 21:34:54,113.549318,22.700208,4,55
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:34:55,113.549319,22.700207,2026-01-15 21:38:26,113.549314466666,22.7002048666666,4,211
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:38:26,113.549315,22.700205,2026-01-15 21:38:46,113.549314533333,22.7002055999999,4,19
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:38:46,113.549314,22.700206,2026-01-15 21:41:46,113.549314833333,22.7002081666666,4,180
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:41:46,113.549314099999,22.7002059833333,2026-01-15 21:53:28,113.5493051,22.7001956166666,4,702
146764607908741178,LGWEF5A52PH363348,2026-01-15 21:53:28,113.549315416666,22.7002075833333,2026-01-15 21:59:31,113.549299466666,22.7001960166666,4,363
146764607908741178,LGWEF5A52PH363348,2026-01-17 21:39:34,113.549309833333,22.70019815,2026-01-17 21:42:37,113.549314233333,22.7002004999999,4,182
146764607908741178,LGWEF5A52PH363348,2026-01-17 21:44:30,,,2026-01-17 21:45:45,,,4,74
